"Product ID","Original URL","Source URL","Name","Description","Image URL","Category","Price visible","Rating","Reviews","Orders","Status","Status reason","Captured at"
"1005006725821346","https://www.aliexpress.com/item/1005006725821346.html","https://es.aliexpress.com/item/1005006725821346.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-14&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%2111.12%219.98%21%21%2174.98%2167.31%21%4021613bf617844661646572599e115d%2112000038103329927%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895%3BpisId%3A5000000210887489&curPageLogUid=sPhVHNhv0rpB&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005006725821346%7C_p_origin_prod%3A","Ahorro de energía eléctrico Pro ahorro de energía 90V-250V enchufes de ahorro de energía para el hogar y la Oficina caja de ahorro de electricidad de voltaje estable de EE.…","Ahorro de energía eléctrico Pro ahorro de energía 90V-250V enchufes de ahorro de energía para el hogar y la Oficina caja de ahorro de electricidad de voltaje estable de EE.…. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/S88fbc6cf49ce471e892adcc8c94026b4i.jpg_480x480q75.jpg_.avif","HOGAR","$9.98","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.701Z"
"1005006155297410","https://www.aliexpress.com/item/1005006155297410.html","https://es.aliexpress.com/item/1005006155297410.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-25&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%217.72%217.72%21%21%2152.09%2152.09%21%4021613bf617844661646572599e115d%2112000036033811819%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895&curPageLogUid=Xr6mDxuWCSEG&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005006155297410%7C_p_origin_prod%3A","Alfombra de cocina, dormitorio, sala de estar, felpudo de entrada, hogar, pasillo, balcón, alfombra absorbente, alfombra larga antideslizante con patrón de madera","Alfombra de cocina, dormitorio, sala de estar, felpudo de entrada, hogar, pasillo, balcón, alfombra absorbente, alfombra larga antideslizante con patrón de madera. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/Scb64538f4ef949dfb0a87de3cbf2a7c2r.jpg_480x480q75.jpg_.avif","HOGAR","$7.72","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.704Z"
"1005008258662643","https://www.aliexpress.com/item/1005008258662643.html","https://es.aliexpress.com/item/1005008258662643.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-13&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%2132.48%2132.48%21%21%21219.00%21219.00%21%4021613bf617844661646572599e115d%2112000044395890332%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bbm%3A1%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895&curPageLogUid=MU4QiNYQ4UfL&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005008258662643%7C_p_origin_prod%3A","Alfombra para Cocina, Tapete Impermeable para Piso, PVC, Antideslizante, Resistente al Aceite, Alfombra Larga de Color Sólido, Decoración para el Hogar","Alfombra para Cocina, Tapete Impermeable para Piso, PVC, Antideslizante, Resistente al Aceite, Alfombra Larga de Color Sólido, Decoración para el Hogar. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/Sd116968c2c714c4aa0623e5e3c9e9fade.jpg_480x480q75.jpg_.avif","HOGAR","$16.56","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.700Z"
"1005009768376683","https://www.aliexpress.com/item/1005009768376683.html","https://es.aliexpress.com/item/1005009768376683.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-28&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%2113.47%216.47%21%21%2190.80%2143.58%21%4021613bf617844661646572599e115d%2112000050101150886%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895&curPageLogUid=o6oq3yxXWN0B&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009768376683%7C_p_origin_prod%3A","Alfombra para sala de estar, alfombra de tigre de la selva, decoración del hogar, área grande, alfombra para el suelo del dormitorio, mesa de centro lavable a máquina, alfombras…","Alfombra para sala de estar, alfombra de tigre de la selva, decoración del hogar, área grande, alfombra para el suelo del dormitorio, mesa de centro lavable a máquina, alfombras…. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/S20707d2226c84dc4a166d9c3be26b59dX.jpg_480x480q75.jpg_.avif","HOGAR","$6.47","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.705Z"
"1005009799060961","https://www.aliexpress.com/item/1005009799060961.html","https://es.aliexpress.com/item/1005009799060961.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-12&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%2112.86%217.00%21%21%2112.86%217.00%21%4021613bf617844661646572599e115d%2112000050206992160%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bbm%3A1%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895&curPageLogUid=E5Zmks8NFZnq&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009799060961%7C_p_origin_prod%3A","Alfombra redonda de terciopelo Coral para sala de estar moderna, alfombra de Color sólido para dormitorio de niños, alfombras silenciosas y a prueba de humedad, color gris","Alfombra redonda de terciopelo Coral para sala de estar moderna, alfombra de Color sólido para dormitorio de niños, alfombras silenciosas y a prueba de humedad, color gris. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/Sdbcaef3279744ca9acfa9d7bbf623ab3S.jpeg_480x480q75.jpeg_.avif","HOGAR","$74.4","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.700Z"
"1005005736220332","https://www.aliexpress.com/item/1005005736220332.html","https://es.aliexpress.com/item/1005005736220332.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&aem_p4p_detail=2026071906024410836067536746240010925558&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-7&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22spu_best_type%22%3A%22price%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%2113.70%213.66%21%21%2192.41%2124.68%21%4021613bf617844661646572599e115d%2112000034160911041%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895%3BpisId%3A5000000210887489&curPageLogUid=5oA8lIV8xYaq&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005005736220332%7C_p_origin_prod%3A&search_p4p_id=2026071906024410836067536746240010925558_2","Alfombrilla superabsorbente para el suelo del baño, alfombrilla antideslizante de terciopelo coral, alfombrilla para la puerta","Alfombrilla superabsorbente para el suelo del baño, alfombrilla antideslizante de terciopelo coral, alfombrilla para la puerta. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/S11d5be76aa8c438db0f3fbc27d4844feC.jpg_480x480q75.jpg_.avif","HOGAR","$3.66","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.698Z"
"1005007100961752","https://www.aliexpress.com/item/1005007100961752.html","https://es.aliexpress.com/item/1005007100961752.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-24&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%2110.38%215.19%21%21%2169.96%2134.98%21%4021613bf617844661646572599e115d%2112000039404665858%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895&curPageLogUid=nXKlZoqH4nIR&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005007100961752%7C_p_origin_prod%3A","Bingoelec toma de corriente UE 220V 16A 86mm toma de pared de vidrio Rusia UE enchufe de oficina en casa con puerto USB doble mejoras para el hogar","Bingoelec toma de corriente UE 220V 16A 86mm toma de pared de vidrio Rusia UE enchufe de oficina en casa con puerto USB doble mejoras para el hogar. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/S721ba471b2b242138cf3ae04b57ecb16Q.jpg_480x480q75.jpg_.avif","HOGAR","$5.19","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.704Z"
"1005007548354153","https://www.aliexpress.com/item/1005007548354153.html","https://es.aliexpress.com/item/1005007548354153.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-6&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%2128.55%2119.13%21%21%2128.55%2119.13%21%4021613bf617844661646572599e115d%2112000041252575322%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895&curPageLogUid=A9JOD4Us8IP3&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005007548354153%7C_p_origin_prod%3A","BSEED-enchufe inteligente Zigbee de 20W, puerto de carga rápida USB tipo C para teléfono, Panel de vidrio, Tuya, Google Home, Alexa, Control","BSEED-enchufe inteligente Zigbee de 20W, puerto de carga rápida USB tipo C para teléfono, Panel de vidrio, Tuya, Google Home, Alexa, Control. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/S69effece1af14f09995181c13f5cdf6bP.jpg_480x480q75.jpg_.avif","HOGAR","$19.13","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.698Z"
"1005009782515104","https://www.aliexpress.com/item/1005009782515104.html","https://es.aliexpress.com/item/1005009782515104.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&aem_p4p_detail=2026071906024410836067536746240010925558&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-27&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%213099.00%211171.42%21%21%213099.00%211171.42%21%4021613bf617844661646572599e115d%2112000050143346431%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bbm%3A1%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895&curPageLogUid=4mWnTv2NOMiU&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005009782515104%7C_p_origin_prod%3A&search_p4p_id=2026071906024410836067536746240010925558_7","Carretilla elevadora eléctrica de 2,5 toneladas, elevación de 3m, amplio campo de visión, adecuada para almacenes/factores, operación de canal estrecho personalizable","Carretilla elevadora eléctrica de 2,5 toneladas, elevación de 3m, amplio campo de visión, adecuada para almacenes/factores, operación de canal estrecho personalizable. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/Sfb39347487a24a4f96d34a7636b3d7c7D.png_480x480.png_.avif","HOGAR","$1,17","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.705Z"
"1005012258919495","https://www.aliexpress.com/item/1005012258919495.html","https://es.aliexpress.com/item/1005012258919495.html?algo_pvid=79044d41-edf0-4dad-b273-e7f74d369d4e&aem_p4p_detail=2026071906024410836067536746240010925558&algo_exp_id=79044d41-edf0-4dad-b273-e7f74d369d4e-19&pdp_ext_f=%7B%22order%22%3A%22-1%22%2C%22eval%22%3A%221%22%2C%22fromPage%22%3A%22search%22%7D&pdp_npi=6%40dis%21USD%219725.37%213792.90%21%21%2165579.00%2125575.81%21%4021613bf617844661646572599e115d%2112000057912980495%21sea%21MX%218277798511%21ABX%211%210%21n_tag%3A-29910%3Bd%3A2c2cb604%3Bm03_new_user%3A-29895&curPageLogUid=BW3tqLMVeUSL&utparam-url=scene%3Asearch%7Cquery_from%3A%7Cx_object_id%3A1005012258919495%7C_p_origin_prod%3A&search_p4p_id=2026071906024410836067536746240010925558_5","Casa Modular Prefabricada Moderna, Casa Pequeña de 20 pies/40 pies, Casa Contenedor Expandible, Cabaña Forestal, Habitación Vacacional, Cuartos Portátiles para Jardín","Casa Modular Prefabricada Moderna, Casa Pequeña de 20 pies/40 pies, Casa Contenedor Expandible, Cabaña Forestal, Habitación Vacacional, Cuartos Portátiles para Jardín. Producto seleccionado por Atlas Secreto. Revisa variantes, especificaciones, disponibilidad y condiciones de envío antes de comprar.","https://ae-pic-a1.aliexpress-media.com/kf/S532bedfc8f1c40648e985802539730ecU.jpg_480x480q75.jpg_.avif","HOGAR","$3,79","","","","VALIDO_PORTALS","URL válida; no visibles: valoración, ventas","2026-07-19T13:02:55.703Z"
